,Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr), ,Turnover (â‚¹ Cr),CPR,CPRh,CPRl,R1,R2,R3,S1,S2,S3,CPRWidth,crossed,worked
359,25-APR-2017,9273.05,9309.2,9250.35,9306.6,173896951.0,10426.02,,,9190.666666666666,9203.833333333332,9177.5,9251.333333333332,9285.666666666666,9346.333333333332,9156.333333333332,9095.666666666666,9061.333333333332,0.28652255911793256,R2S,N
360,26-APR-2017,9336.2,9367.0,9301.35,9351.85,191395120.0,10483.32,,,9288.333333333334,9297.166666666668,9279.5,9326.666666666668,9347.333333333334,9385.666666666668,9267.666666666668,9229.333333333334,9208.666666666668,0.19020276332317831,R2S,Y
361,27-APR-2017,9359.15,9367.15,9322.65,9342.15,215881711.0,12910.38,,,9339.666666666666,9345.333333333332,9334.0,9378.333333333332,9405.666666666666,9444.333333333332,9312.333333333332,9273.666666666666,9246.333333333332,0.1213462293443605,RS,N
362,28-APR-2017,9340.95,9342.65,9282.25,9304.05,167229353.0,8673.32,,,9343.666666666666,9342.833333333332,9344.5,9365.333333333332,9388.666666666666,9410.333333333332,9320.333333333332,9298.666666666666,9275.333333333332,0.017837394313451674,RS2,Y
363,02-MAY-2017,9339.85,9352.55,9269.9,9313.8,166558241.0,9110.59,,,9309.333333333334,9306.666666666668,9312.0,9336.666666666668,9369.333333333334,9396.666666666668,9276.666666666668,9249.333333333334,9216.666666666668,0.05729017473501991,R1S1,N
364,03-MAY-2017,9344.7,9346.3,9298.4,9311.95,156342492.0,7975.14,,,9311.333333333334,9312.166666666668,9310.5,9353.666666666668,9394.333333333334,9436.666666666668,9270.666666666668,9228.333333333334,9187.666666666668,0.017899334144782834,RS,N
365,04-MAY-2017,9360.95,9365.65,9323.25,9359.9,277895923.0,12379.74,,,9318.333333333334,9314.666666666668,9322.0,9338.666666666668,9366.333333333334,9386.666666666668,9290.666666666668,9270.333333333334,9242.666666666668,0.07869790735108696,R1S,N
366,05-MAY-2017,9374.55,9377.1,9272.0,9285.3,239133531.0,10466.68,,,9349.0,9354.0,9344.0,9375.0,9391.0,9417.0,9333.0,9307.0,9291.0,0.10696331158412664,R1S3,Y
367,08-MAY-2017,9311.45,9338.7,9297.95,9314.05,179709949.0,8300.22,,,9311.333333333334,9298.166666666668,9324.5,9350.666666666668,9416.333333333334,9455.666666666668,9245.666666666668,9206.333333333334,9140.666666666668,0.28280947948735,RS,Y
368,09-MAY-2017,9337.35,9338.95,9307.7,9316.85,136417428.0,7504.66,,,9316.333333333334,9315.166666666668,9317.5,9335.666666666668,9357.333333333334,9376.666666666668,9294.666666666668,9275.333333333334,9253.666666666668,0.02504561880566876,R1S,N
369,10-MAY-2017,9339.65,9414.75,9336.0,9407.3,157363135.0,8619.06,,,9320.333333333334,9318.166666666668,9322.5,9333.666666666668,9351.333333333334,9364.666666666668,9302.666666666668,9289.333333333334,9271.666666666668,0.04649332999533765,R3S,Y
370,11-MAY-2017,9448.6,9450.65,9411.3,9422.4,176439840.0,9289.89,,,9385.666666666666,9396.333333333332,9375.0,9435.333333333332,9463.666666666666,9513.333333333332,9357.333333333332,9307.666666666666,9279.333333333332,0.22729694214581228,R1S,Y
371,12-MAY-2017,9436.65,9437.75,9372.55,9400.9,159079418.0,9813.47,,,9427.666666666666,9424.833333333332,9430.5,9444.333333333332,9466.666666666666,9483.333333333332,9405.333333333332,9388.666666666666,9366.333333333332,0.0601067779231469,RS2,Y
372,15-MAY-2017,9433.55,9449.25,9423.1,9445.4,145163953.0,7790.97,,,9403.0,9401.5,9404.5,9434.0,9468.0,9499.0,9369.0,9338.0,9304.0,0.03190471126236308,R1S,N
373,16-MAY-2017,9461.0,9517.2,9456.35,9512.25,171709433.0,9209.89,,,9439.0,9442.0,9436.0,9455.0,9465.0,9481.0,9429.0,9413.0,9403.0,0.06356605572624219,R3S,Y
374,17-MAY-2017,9517.6,9532.6,9486.1,9525.75,211856040.0,10726.23,,,9495.0,9503.5,9486.5,9534.0,9556.0,9595.0,9473.0,9434.0,9412.0,0.1790416008425487,RS,N
375,18-MAY-2017,9453.2,9489.1,9418.1,9429.45,199340647.0,10782.46,,,9514.333333333334,9519.666666666668,9509.0,9542.666666666668,9560.333333333334,9588.666666666668,9496.666666666668,9468.333333333334,9450.666666666668,0.11211155099325101,RS3,Y
376,19-MAY-2017,9469.9,9505.75,9390.75,9427.9,259861396.0,11544.77,,,9445.333333333334,9437.166666666668,9453.5,9472.666666666668,9516.333333333334,9543.666666666668,9401.666666666668,9374.333333333334,9330.666666666668,0.1729249011857579,R1S1,N
377,22-MAY-2017,9480.25,9498.65,9427.9,9438.25,202874757.0,9432.97,,,9440.666666666666,9433.833333333332,9447.5,9491.333333333332,9555.666666666666,9606.333333333332,9376.333333333332,9325.666666666666,9261.333333333332,0.14476378786810126,R1S,N
378,23-MAY-2017,9445.05,9448.05,9370.0,9386.15,231345629.0,11553.27,,,9454.333333333334,9446.166666666668,9462.5,9481.666666666668,9525.333333333334,9552.666666666668,9410.666666666668,9383.333333333334,9339.666666666668,0.1727602862884616,RS2,Y
379,24-MAY-2017,9410.9,9431.9,9341.65,9360.55,218265181.0,11045.95,,,9401.333333333334,9393.666666666668,9409.0,9432.666666666668,9479.333333333334,9510.666666666668,9354.666666666668,9323.333333333334,9276.666666666668,0.16309743298821572,RS1,N
380,25-MAY-2017,9384.05,9523.3,9379.2,9509.75,298147347.0,16964.26,,,9377.333333333334,9368.666666666668,9386.0,9413.666666666668,9467.333333333334,9503.666666666668,9323.666666666668,9287.333333333334,9233.666666666668,0.1848428835489704,R3S,Y
381,26-MAY-2017,9507.75,9604.9,9495.4,9595.1,225647631.0,11204.36,,,9470.333333333334,9489.666666666668,9451.0,9561.666666666668,9614.333333333334,9705.666666666668,9417.666666666668,9326.333333333334,9273.666666666668,0.40829256273979664,R1S,Y
382,29-MAY-2017,9560.05,9637.75,9547.7,9604.9,242266034.0,12484.61,,,9564.666666666666,9579.833333333332,9549.5,9634.333333333332,9673.666666666666,9743.333333333332,9525.333333333332,9455.666666666666,9416.333333333332,0.31713947166653783,R1S,Y
383,30-MAY-2017,9590.65,9635.3,9581.2,9624.55,199894193.0,9765.4,,,9596.0,9600.0,9592.0,9645.0,9686.0,9735.0,9555.0,9506.0,9465.0,0.08336807002917883,RS,N
384,31-MAY-2017,9636.55,9649.6,9609.25,9621.25,427053433.0,19605.94,,,9613.333333333334,9618.666666666668,9608.0,9645.666666666668,9667.333333333334,9699.666666666668,9591.666666666668,9559.333333333334,9537.666666666668,0.11095700416090025,R1S,N
385,01-JUN-2017,9603.55,9634.65,9589.9,9616.1,181533283.0,9482.61,,,9626.333333333334,9623.666666666668,9629.0,9643.666666666668,9666.333333333334,9683.666666666668,9603.666666666668,9586.333333333334,9563.666666666668,0.05540358045637439,RS1,N
386,02-JUN-2017,9657.15,9673.5,9637.45,9653.5,167195027.0,8564.3,,,9613.0,9614.5,9611.5,9637.0,9658.0,9682.0,9592.0,9568.0,9547.0,0.031207739519400812,R2S,Y
387,05-JUN-2017,9656.3,9687.2,9640.7,9675.1,131685021.0,7192.24,,,9654.333333333334,9653.666666666668,9655.0,9671.666666666668,9690.333333333334,9707.666666666668,9635.666666666668,9618.333333333334,9599.666666666668,0.013810724027194564,R1S,N
388,06-JUN-2017,9704.25,9709.3,9630.2,9637.15,150379695.0,8416.55,,,9667.333333333334,9671.166666666668,9663.5,9694.666666666668,9714.333333333334,9741.666666666668,9647.666666666668,9620.333333333334,9600.666666666668,0.07930487552583834,R1S1,N
389,07-JUN-2017,9663.95,9678.55,9630.55,9663.9,165669924.0,8989.36,,,9658.666666666666,9647.833333333332,9669.5,9687.333333333332,9737.666666666666,9766.333333333332,9608.333333333332,9579.666666666666,9529.333333333332,0.2243235781336404,RS,Y
390,08-JUN-2017,9682.4,9688.7,9641.5,9647.25,160165459.0,8822.63,,,9657.0,9660.0,9654.0,9684.0,9705.0,9732.0,9636.0,9609.0,9588.0,0.062131096613855234,R1S,N
391,09-JUN-2017,9638.55,9676.25,9608.15,9668.25,163897548.0,9078.71,,,9658.666666666666,9652.833333333332,9664.5,9676.333333333332,9705.666666666666,9723.333333333332,9629.333333333332,9611.666666666666,9582.333333333332,0.12078961899504292,RS2,Y
392,12-JUN-2017,9646.7,9647.05,9598.5,9616.4,145786938.0,7686.89,,,9650.666666666666,9659.333333333332,9642.0,9693.333333333332,9718.666666666666,9761.333333333332,9625.333333333332,9582.666666666666,9557.333333333332,0.1796076264161245,RS1,N
393,13-JUN-2017,9615.55,9654.15,9595.4,9606.9,133734363.0,7056.83,,,9620.333333333334,9618.166666666668,9622.5,9642.666666666668,9669.333333333334,9691.666666666668,9593.666666666668,9571.333333333334,9544.666666666668,0.045043484286741146,R1S,N
394,14-JUN-2017,9621.55,9627.4,9580.45,9618.15,187378750.0,10540.68,,,9618.333333333334,9612.166666666668,9624.5,9641.666666666668,9677.333333333334,9700.666666666668,9582.666666666668,9559.333333333334,9523.666666666668,0.12822734361461222,RS1,N
395,15-JUN-2017,9617.9,9621.4,9560.8,9578.05,176423424.0,9868.08,,,9608.333333333334,9613.166666666668,9603.5,9636.666666666668,9655.333333333334,9683.666666666668,9589.666666666668,9561.333333333334,9542.666666666668,0.10060711188205945,RS2,Y
396,16-JUN-2017,9595.45,9615.85,9565.5,9588.05,219808528.0,11920.62,,,9586.333333333334,9582.166666666668,9590.5,9612.666666666668,9647.333333333334,9673.666666666668,9551.666666666668,9525.333333333334,9490.666666666668,0.08692930908583872,R1S,N
397,19-JUN-2017,9626.4,9673.3,9614.9,9657.55,146146062.0,8144.36,,,9589.333333333334,9588.666666666668,9590.0,9613.666666666668,9639.333333333334,9663.666666666668,9563.666666666668,9539.333333333334,9513.666666666668,0.013904338153491246,R3S,Y
398,20-JUN-2017,9670.5,9676.5,9643.75,9653.5,164437226.0,8476.67,,,9648.0,9652.5,9643.5,9682.0,9707.0,9741.0,9623.0,9589.0,9564.0,0.09328358208955223,RS,N
399,21-JUN-2017,9648.1,9650.45,9608.6,9633.6,148490556.0,8023.4,,,9657.333333333334,9655.166666666668,9659.5,9671.666666666668,9690.333333333334,9704.666666666668,9638.666666666668,9624.333333333334,9605.666666666668,0.04487090984397474,RS2,Y
400,22-JUN-2017,9642.65,9698.85,9617.75,9630.0,204888654.0,10738.45,,,9630.333333333334,9631.666666666668,9629.0,9652.666666666668,9672.333333333334,9694.666666666668,9610.666666666668,9588.333333333334,9568.666666666668,0.0276902841715539,R3S,Y
401,23-JUN-2017,9643.25,9647.65,9565.3,9574.95,180580579.0,9092.74,,,9648.333333333334,9639.166666666668,9657.5,9679.666666666668,9729.333333333334,9760.666666666668,9598.666666666668,9567.333333333334,9517.666666666668,0.19001554672653778,RS2,Y
402,27-JUN-2017,9594.05,9615.4,9473.45,9511.4,209593904.0,11084.51,,,9595.333333333334,9584.666666666668,9606.0,9625.666666666668,9677.333333333334,9707.666666666668,9543.666666666668,9513.333333333334,9461.666666666668,0.2223302994511094,RS2,Y
403,28-JUN-2017,9520.2,9522.5,9474.35,9491.25,177652206.0,9103.73,,,9533.0,9522.0,9544.0,9593.0,9675.0,9735.0,9451.0,9391.0,9309.0,0.2307772999055911,RS,Y
404,29-JUN-2017,9522.95,9575.8,9493.8,9504.1,267283587.0,13395.85,,,9495.666666666666,9493.333333333332,9498.0,9517.333333333332,9543.666666666666,9565.333333333332,9469.333333333332,9447.666666666666,9421.333333333332,0.04914522413733858,R3S,Y
405,30-JUN-2017,9478.5,9535.8,9448.75,9520.9,185202600.0,8783.59,,,9524.0,9514.0,9534.0,9555.0,9606.0,9637.0,9473.0,9442.0,9391.0,0.20999580008399832,RS1,Y
406,03-JUL-2017,9587.95,9624.0,9543.55,9615.0,188690599.0,8720.76,,,9501.0,9510.5,9491.5,9554.0,9588.0,9641.0,9467.0,9414.0,9380.0,0.1999789495842543,R2S,Y
407,04-JUL-2017,9645.9,9650.65,9595.5,9613.3,149313755.0,7774.69,,,9594.0,9604.5,9583.5,9645.0,9675.0,9726.0,9564.0,9513.0,9483.0,0.2188868042526579,R1S,Y
408,05-JUL-2017,9619.75,9643.65,9607.35,9637.6,134849476.0,7311.1,,,9619.333333333334,9616.166666666668,9622.5,9643.666666666668,9674.333333333334,9698.666666666668,9588.666666666668,9564.333333333334,9533.666666666668,0.06583962852587276,RS,N
409,06-JUL-2017,9653.6,9700.7,9639.95,9674.55,152001940.0,7539.21,,,9629.0,9633.0,9625.0,9651.0,9665.0,9687.0,9615.0,9593.0,9579.0,0.08308235538477515,R3S,Y
410,07-JUL-2017,9670.35,9684.25,9642.65,9665.8,146232151.0,8514.53,,,9671.0,9672.5,9669.5,9703.0,9732.0,9764.0,9642.0,9610.0,9581.0,0.03102057698273188,RS,N
411,10-JUL-2017,9719.3,9782.15,9646.45,9771.05,40142973.0,1920.78,,,9663.666666666666,9664.333333333332,9663.0,9685.333333333332,9705.666666666666,9727.333333333332,9643.333333333332,9621.666666666666,9601.333333333332,0.013797385395455011,R3S,Y
412,11-JUL-2017,9797.45,9830.05,9778.85,9786.05,185322358.0,9908.41,,,9733.0,9752.0,9714.0,9820.0,9869.0,9956.0,9684.0,9597.0,9548.0,0.3904243296003288,R1S,Y
413,12-JUL-2017,9807.3,9824.95,9787.7,9816.1,150045594.0,7966.44,,,9798.0,9792.0,9804.0,9818.0,9850.0,9870.0,9766.0,9746.0,9714.0,0.1224739742804654,R1S,N
414,13-JUL-2017,9855.8,9897.25,9853.45,9891.7,186866752.0,10244.56,,,9809.0,9812.5,9805.5,9831.0,9846.0,9868.0,9794.0,9772.0,9757.0,0.07136303394841473,R3S,Y
415,14-JUL-2017,9913.3,9913.3,9845.45,9886.35,164456602.0,9187.71,,,9880.333333333334,9885.666666666668,9875.0,9907.666666666668,9924.333333333334,9951.666666666668,9863.666666666668,9836.333333333334,9819.666666666668,0.10795857089843,R1S1,N
416,17-JUL-2017,9908.15,9928.2,9894.7,9915.95,168596771.0,8310.48,,,9881.333333333334,9883.666666666668,9879.0,9917.666666666668,9949.333333333334,9985.666666666668,9849.666666666668,9813.333333333334,9781.666666666668,0.047227094859005656,R1S,N
417,18-JUL-2017,9832.7,9885.35,9792.05,9827.15,303007860.0,13184.22,,,9912.333333333334,9913.666666666668,9911.0,9930.666666666668,9946.333333333334,9964.666666666668,9896.666666666668,9878.333333333334,9862.666666666668,0.026902512022072292,RS3,Y
418,19-JUL-2017,9855.95,9905.05,9851.65,9899.6,206376192.0,10935.6,,,9834.666666666666,9830.833333333332,9838.5,9877.333333333332,9927.666666666666,9970.333333333332,9784.333333333332,9741.666666666666,9691.333333333332,0.07795553145337458,R1S,N
419,20-JUL-2017,9920.2,9922.55,9863.45,9873.3,166083004.0,8942.56,,,9885.0,9892.0,9878.0,9919.0,9939.0,9973.0,9865.0,9831.0,9811.0,0.14162873039959534,R1S1,N
420,21-JUL-2017,9899.6,9924.7,9838.0,9915.25,193286125.0,11860.28,,,9886.0,9879.5,9892.5,9909.0,9945.0,9968.0,9850.0,9827.0,9791.0,0.13149908962168722,R1S1,N
421,24-JUL-2017,9936.8,9982.05,9919.6,9966.4,179905535.0,10837.2,,,9892.333333333334,9903.666666666668,9881.0,9946.666666666668,9978.333333333334,10032.666666666668,9860.666666666668,9806.333333333334,9774.666666666668,0.2291336725410373,R2S,N
422,25-JUL-2017,10010.55,10011.3,9949.1,9964.55,191206247.0,10491.32,,,9955.666666666666,9960.833333333332,9950.5,9992.333333333332,10018.666666666666,10055.333333333332,9929.333333333332,9892.666666666666,9866.333333333332,0.10379348444770604,R1S,N
423,26-JUL-2017,9983.65,10025.95,9965.95,10020.65,203697844.0,11403.3,,,9974.666666666666,9969.333333333332,9980.0,10000.333333333332,10036.666666666666,10062.333333333332,9938.333333333332,9912.666666666666,9876.333333333332,0.10693757519049471,R1S,N
424,27-JUL-2017,10063.25,10114.85,10005.5,10020.55,296782048.0,18601.99,,,10003.333333333334,10011.666666666668,9995.0,10041.666666666668,10063.333333333334,10101.666666666668,9981.666666666668,9943.333333333334,9921.666666666668,0.16661112962347097,R3S,Y
425,28-JUL-2017,9996.55,10026.05,9944.5,10014.5,197491415.0,11996.8,,,10046.333333333334,10033.166666666668,10059.5,10087.666666666668,10155.333333333334,10196.666666666668,9978.666666666668,9937.333333333334,9869.666666666668,0.26211884933141893,RS1,Y
426,31-JUL-2017,10034.7,10085.9,10016.95,10077.1,245096535.0,13131.89,,,9994.666666666666,10004.333333333332,9985.0,10045.333333333332,10076.666666666666,10127.333333333332,9963.333333333332,9912.666666666666,9881.333333333332,0.19343649946636995,R2S,Y
427,01-AUG-2017,10101.05,10128.6,10065.75,10114.65,190000516.0,11515.29,,,10059.333333333334,10068.166666666668,10050.5,10102.666666666668,10128.333333333334,10171.666666666668,10033.666666666668,9990.333333333334,9964.666666666668,0.17562462721188826,R1S,N
428,02-AUG-2017,10136.3,10137.85,10054.2,10081.5,166463276.0,9165.92,,,10102.333333333334,10108.166666666668,10096.5,10139.666666666668,10165.333333333334,10202.666666666668,10076.666666666668,10039.333333333334,10013.666666666668,0.11548487148184787,RS1,N
429,03-AUG-2017,10081.15,10081.15,9998.25,10013.65,198665837.0,10714.1,,,10090.666666666666,10085.833333333332,10095.5,10127.333333333332,10173.666666666666,10210.333333333332,10044.333333333332,10007.666666666666,9961.333333333332,0.09579809725159764,RS2,Y
430,04-AUG-2017,10008.6,10075.25,9988.35,10066.4,184082134.0,10397.88,,,10030.666666666666,10021.833333333332,10039.5,10063.333333333332,10113.666666666666,10146.333333333332,9980.333333333332,9947.666666666666,9897.333333333332,0.1761265452612111,R1S,N
431,07-AUG-2017,10074.8,10088.1,10046.35,10057.4,141566282.0,7827.95,,,10043.0,10054.5,10031.5,10098.0,10130.0,10185.0,10011.0,9956.0,9924.0,0.22901523449168573,RS,Y
432,08-AUG-2017,10068.35,10083.8,9947.0,9978.55,209645343.0,10780.41,,,10063.666666666666,10060.333333333332,10067.0,10081.333333333332,10105.666666666666,10123.333333333332,10039.333333333332,10021.666666666666,9997.333333333332,0.06624490742275393,R1S3,Y
433,09-AUG-2017,9961.15,9969.8,9893.05,9908.05,174395293.0,8831.72,,,10002.666666666666,9990.333333333332,10015.0,10058.333333333332,10138.666666666666,10194.333333333332,9922.333333333332,9866.666666666666,9786.333333333332,0.2466009064249655,RS1,Y
434,10-AUG-2017,9872.85,9892.65,9776.2,9820.25,242820594.0,12040.13,,,9923.333333333334,9915.666666666668,9931.0,9953.666666666668,9999.333333333334,10029.666666666668,9877.666666666668,9847.333333333334,9801.666666666668,0.15451797111184534,RS3,Y
435,11-AUG-2017,9712.15,9771.65,9685.55,9710.8,294732998.0,13435.56,,,9829.333333333334,9824.666666666668,9834.0,9882.666666666668,9945.333333333334,9998.666666666668,9766.666666666668,9713.333333333334,9650.666666666668,0.09495387954420903,RS2,Y
436,14-AUG-2017,9755.75,9818.3,9752.1,9794.15,201613585.0,9486.82,,,9722.0,9716.0,9728.0,9759.0,9808.0,9845.0,9673.0,9636.0,9587.0,0.12343139271754783,R2S,Y
437,16-AUG-2017,9825.85,9903.95,9773.85,9897.3,226269013.0,10815.38,,,9788.0,9791.0,9785.0,9824.0,9854.0,9890.0,9758.0,9722.0,9692.0,0.06129955046996322,R3S,Y
438,17-AUG-2017,9945.55,9947.8,9883.75,9904.15,203652311.0,9927.47,,,9857.666666666666,9877.333333333332,9838.0,9942.333333333332,9987.666666666666,10072.333333333332,9812.333333333332,9727.666666666666,9682.333333333332,0.39901261285630935,R1S,Y
439,18-AUG-2017,9865.95,9865.95,9783.65,9837.4,253931517.0,15636.16,,,9911.333333333334,9907.666666666668,9915.0,9939.666666666668,9975.333333333334,10003.666666666668,9875.666666666668,9847.333333333334,9811.666666666668,0.07398937243558337,RS3,Y
440,21-AUG-2017,9864.25,9884.35,9740.1,9754.35,211627775.0,11764.0,,,9828.333333333334,9832.666666666668,9824.0,9873.666666666668,9910.333333333334,9955.666666666668,9791.666666666668,9746.333333333334,9709.666666666668,0.08818043072750088,R1S2,Y
441,22-AUG-2017,9815.75,9828.45,9752.6,9765.55,189267122.0,9850.89,,,9792.666666666666,9773.333333333332,9812.0,9845.333333333332,9936.666666666666,9989.333333333332,9701.333333333332,9648.666666666666,9557.333333333332,0.39485329157874477,RS,Y
442,23-AUG-2017,9803.05,9857.9,9786.75,9852.5,173815509.0,9961.13,,,9781.666666666666,9773.333333333332,9790.0,9811.333333333332,9857.666666666666,9887.333333333332,9735.333333333332,9705.666666666666,9659.333333333332,0.17038677798604068,R1S,N
443,24-AUG-2017,9881.2,9881.5,9848.85,9857.05,190398702.0,10392.63,,,9831.666666666666,9841.833333333332,9821.5,9877.333333333332,9902.666666666666,9948.333333333332,9806.333333333332,9760.666666666666,9735.333333333332,0.2068147143583535,R1S,Y
444,28-AUG-2017,9907.15,9925.75,9882.0,9912.8,164493772.0,9900.06,,,9862.0,9859.5,9864.5,9876.0,9895.0,9909.0,9843.0,9829.0,9810.0,0.05069965524234435,R3S,Y
445,29-AUG-2017,9886.4,9887.35,9783.75,9796.05,178668444.0,8469.09,,,9906.333333333334,9909.166666666668,9903.5,9930.666666666668,9949.333333333334,9973.666666666668,9887.666666666668,9863.333333333334,9844.666666666668,0.057202463070775054,RS3,Y
446,30-AUG-2017,9859.5,9909.45,9850.8,9884.4,162704136.0,8008.72,,,9822.0,9809.0,9835.0,9861.0,9926.0,9965.0,9757.0,9718.0,9653.0,0.2647118713093056,R1S,Y
447,31-AUG-2017,9905.7,9925.1,9856.95,9917.9,337782004.0,14619.43,,,9881.0,9882.5,9879.5,9912.0,9940.0,9971.0,9853.0,9822.0,9794.0,0.030361299463617045,R1S,N
448,01-SEP-2017,9937.65,9983.45,9909.85,9974.4,162730656.0,9314.82,,,9899.333333333334,9908.166666666668,9890.5,9942.666666666668,9968.333333333334,10011.666666666668,9873.666666666668,9830.333333333334,9804.666666666668,0.17846319617483883,R2S,Y
449,04-SEP-2017,9984.15,9988.4,9861.0,9912.85,153369495.0,8069.64,,,9955.333333333334,9964.666666666668,9946.0,10001.666666666668,10029.333333333334,10075.666666666668,9927.666666666668,9881.333333333334,9853.666666666668,0.18750418536129257,RS2,Y
450,05-SEP-2017,9933.25,9963.1,9901.05,9952.2,143522342.0,7566.62,,,9920.333333333334,9916.166666666668,9924.5,9979.666666666668,10047.333333333334,10106.666666666668,9852.666666666668,9793.333333333334,9725.666666666668,0.08400255367761958,RS,N
451,06-SEP-2017,9899.25,9931.55,9882.55,9916.2,153767846.0,8926.98,,,9938.666666666666,9945.333333333332,9932.0,9976.333333333332,10000.666666666666,10038.333333333332,9914.333333333332,9876.666666666666,9852.333333333332,0.13415615776762932,RS1,N
452,07-SEP-2017,9945.85,9964.85,9917.2,9929.9,194626599.0,9455.48,,,9909.666666666666,9912.833333333332,9906.5,9937.333333333332,9958.666666666666,9986.333333333332,9888.333333333332,9860.666666666666,9839.333333333332,0.06391065962526947,R2S,Y
453,08-SEP-2017,9958.65,9963.6,9913.3,9934.8,168698771.0,8792.49,,,9936.666666666666,9932.833333333332,9940.5,9956.333333333332,9983.666666666666,10003.333333333332,9909.333333333332,9889.666666666666,9862.333333333332,0.07715531700772774,R1S,N
454,11-SEP-2017,9971.75,10028.65,9968.8,10006.05,178409875.0,9545.94,,,9936.666666666666,9935.333333333332,9938.0,9960.333333333332,9986.666666666666,10010.333333333332,9910.333333333332,9886.666666666666,9860.333333333332,0.026836632002695867,R3S,Y
455,12-SEP-2017,10056.85,10097.55,10028.05,10093.05,188248293.0,9894.2,,,10000.666666666666,10003.333333333332,9998.0,10033.333333333332,10060.666666666666,10093.333333333332,9973.333333333332,9940.666666666666,9913.333333333332,0.05332977801478689,R3S,Y
456,13-SEP-2017,10099.25,10131.95,10063.15,10079.3,221608053.0,10682.41,,,10072.666666666666,10082.833333333332,10062.5,10117.333333333332,10141.666666666666,10186.333333333332,10048.333333333332,10003.666666666666,9979.333333333332,0.20186643722283526,R1S,Y
457,14-SEP-2017,10107.4,10126.5,10070.35,10086.6,232637517.0,11047.46,,,10091.0,10085.0,10097.0,10119.0,10159.0,10187.0,10051.0,10023.0,9983.0,0.11891784758695867,R1S,N
458,15-SEP-2017,10062.35,10115.15,10043.65,10085.4,274799134.0,13650.9,,,10094.0,10090.0,10098.0,10118.0,10150.0,10174.0,10062.0,10038.0,10006.0,0.0792550029720626,RS1,N
459,18-SEP-2017,10133.1,10171.7,10131.3,10153.1,160852680.0,8106.66,,,10081.0,10083.0,10079.0,10119.0,10153.0,10191.0,10047.0,10009.0,9975.0,0.03967860331316338,R2S,Y
460,19-SEP-2017,10175.6,10178.95,10129.95,10147.55,193345992.0,8796.21,,,10151.666666666666,10152.333333333332,10151.0,10172.333333333332,10191.666666666666,10212.333333333332,10132.333333333332,10111.666666666666,10092.333333333332,0.013134132326371244,R1S1,N
461,20-SEP-2017,10160.95,10171.05,10134.2,10141.15,205605243.0,10105.71,,,10151.333333333334,10149.166666666668,10153.5,10173.666666666668,10200.333333333334,10222.666666666668,10124.666666666668,10102.333333333334,10075.666666666668,0.04268733171339187,RS,N
462,21-SEP-2017,10139.6,10158.9,10058.6,10121.9,197710666.0,11114.28,,,10148.666666666666,10144.833333333332,10152.5,10163.333333333332,10185.666666666666,10200.333333333332,10126.333333333332,10111.666666666666,10089.333333333332,0.07554358536426342,RS3,Y
463,22-SEP-2017,10094.35,10095.05,9952.8,9964.4,233621596.0,11941.88,,,10112.333333333334,10116.666666666668,10108.0,10166.666666666668,10212.333333333334,10266.666666666668,10066.666666666668,10012.333333333334,9966.666666666668,0.08570392589907913,RS3,Y
464,25-SEP-2017,9960.1,9960.5,9816.05,9872.6,228206970.0,11258.68,,,10003.666666666666,9983.833333333332,10023.5,10055.333333333332,10146.666666666666,10198.333333333332,9912.333333333332,9860.666666666666,9769.333333333332,0.396521275532317,RS2,Y
465,26-SEP-2017,9875.25,9891.35,9813.0,9871.5,196792799.0,9754.02,,,9882.666666666666,9877.333333333332,9888.0,9949.333333333332,10026.666666666666,10093.333333333332,9805.333333333332,9738.666666666666,9661.333333333332,0.1079330814894888,RS,N
466,27-SEP-2017,9920.6,9921.05,9714.4,9735.75,206305991.0,10127.39,,,9858.333333333334,9864.666666666668,9852.0,9903.666666666668,9936.333333333334,9981.666666666668,9825.666666666668,9780.333333333334,9747.666666666668,0.12848689771767924,R1S3,Y
467,28-SEP-2017,9736.4,9789.2,9687.55,9768.95,396874518.0,18962.4,,,9790.0,9762.5,9817.5,9866.0,9997.0,10073.0,9659.0,9583.0,9452.0,0.5617977528089888,RS,Y
468,29-SEP-2017,9814.3,9854.0,9775.35,9788.6,202350211.0,11087.11,,,9748.0,9758.0,9738.0,9809.0,9850.0,9911.0,9707.0,9646.0,9605.0,0.2051702913418137,R2S,N
469,03-OCT-2017,9893.3,9895.4,9831.05,9859.5,167833406.0,9698.55,,,9805.666666666666,9796.833333333332,9814.5,9836.333333333332,9884.666666666666,9915.333333333332,9757.333333333332,9726.666666666666,9678.333333333332,0.18016793010845308,R2S,Y
470,04-OCT-2017,9884.35,9938.3,9850.65,9914.9,160993982.0,8790.29,,,9861.666666666666,9860.333333333332,9863.0,9892.333333333332,9925.666666666666,9956.333333333332,9828.333333333332,9797.666666666666,9764.333333333332,0.02704073009972499,R2S,Y
471,05-OCT-2017,9927.0,9945.95,9881.85,9888.7,152362417.0,7823.55,,,9900.666666666666,9907.333333333332,9894.0,9951.333333333332,9988.666666666666,10039.333333333332,9863.333333333332,9812.666666666666,9775.333333333332,0.13467106592147454,RS,N
